"","ID","nume","pret","um","instoc","descriere","url","idcategorie","numecategorie","idsubcateg","numesubcateg"
"10364","P-2613341","Dettol Servetele dezinfectante Green Apple 40 buc",14.09,"buc","AVAILABLE","Servetele umede dezinfectante pentru suprafete multiple. Curata petele de grasime, de mancare si reziduurile de sapun de cel putin 5 ori mai bine decat apa.","https://www.cora.ro/dettol-servetele-dezinfectante-green-apple-40-buc-P-2613341",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10365","P-2481445","cora servetele ecologice cutie 3 straturi 110buc",4.49,"buc","AVAILABLE","110 servetele albe ecologice. 3 straturi. 100% fibre reciclate.","https://www.cora.ro/cora-servetele-ecologice-cutie-3-straturi-110buc-P-2481445",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10366","P-2654956","Regina Sensation hartie igienica 4 role 3 straturi",13.49,"buc","AVAILABLE","Calitate perfecta, care se traduce printr-un gramaj mare, similar cu cel al hartiilor de 4 straturi. Celuloza pura, 4 role, 3 straturi, 180 foi, dimensiune foaie: 12.5 x 9.5 cm, suprafata: 2.1 mp/rola.","https://www.cora.ro/regina-sensation-hartie-igienica-4-role-3-straturi-P-2654956",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10367","P-2387814","cora servetele 15buc",1.49,"buc","AVAILABLE","Servetele umede cu parfum de pepene galben.","https://www.cora.ro/cora-servetele-15buc-P-2387814",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10368","P-2535850","Zewa Exclusive Almond Milk hartie igienica 4 straturi 8 role",20.29,"buc","AVAILABLE","Hartie igienica alba, parfumata, imbogatita cu lotiune de lapte de migdale. Rola groasa si compacta de hartie cu 4 straturi, conferind in egala masura delicatete si rezistenta.","https://www.cora.ro/zewa-exclusive-almond-milk-hartie-igienica-4-straturi-8-role-P-2535850",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10369","P-2642497","Happy batistute copii aromate cutie catel 2 straturi 80 bucati",4.79,"buc","AVAILABLE","Batistute de hartie aromate pentru copii, universale, in 2 straturi. Compozitie: 100% celuloza.","https://www.cora.ro/happy-batistute-copii-aromate-cutie-catel-2-straturi-80-bucati-P-2642497",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10370","P-2642498","Happy batistute copii aromate cutie zmeura 2 straturi 80 bucati",4.79,"buc","AVAILABLE","Batistute de hartie aromate pentru copii, universale, in 2 straturi. Compozitie: 100% celuloza.","https://www.cora.ro/happy-batistute-copii-aromate-cutie-zmeura-2-straturi-80-bucati-P-2642498",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10371","P-2420922","Milde Relax Purple hartie igienica 3 straturi 24 role",46.89,"buc","AVAILABLE","Hartie igienica calitativa realizata din 100% celuloza, prevazuta cu 3 straturi, avand 150 de foi.","https://www.cora.ro/milde-relax-purple-hartie-igienica-3-straturi-24-role-P-2420922",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10372","P-2653673","Emeka White hartie igienica 8 role",13.49,"buc","AVAILABLE","Hartia igienica Emeka White este fabricata din celuloza si are 3 straturi de culoare alba cu imprimeu floral. Aceasta este delicata, rezistenta si fara parfum.","https://www.cora.ro/emeka-white-hartie-igienica-8-role-P-2653673",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10373","P-1021304","Zewa Softis Menthol batiste nazale 4 straturi 10x9 buc",7.59,"buc","AVAILABLE","Batiste nazale din 4 straturi de hartie de cea mai buna calitate Zewa, cu aroma de Mentol activ, ce asigura o prospetime placuta care va permite sa respirati in voie.","https://www.cora.ro/zewa-softis-menthol-batiste-nazale-4-straturi-10x9-buc-P-1021304",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10374","P-2547475","Zewa Softis Aloe Balsam batiste nazale 4 straturi 10x9 buc",7.49,"buc","AVAILABLE","Batiste nazale din 4 straturi de hartie de cea mai buna calitate Zewa, ce asigura delicatete si rezistenta, cu o atingere proaspata de lotiune de Aloe Vera, care ofera o senzatie de ingrijire intensa.","https://www.cora.ro/zewa-softis-aloe-balsam-batiste-nazale-4-straturi-10x9-buc-P-2547475",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10375","P-2547965","Milde Relax Purple hartie igienica 3 straturi 32 role",62.29,"buc","AVAILABLE","Hartie igienica calitativa realizata din 100% celuloza, prevazuta cu 3 straturi, avand 150 de foi.","https://www.cora.ro/milde-relax-purple-hartie-igienica-3-straturi-32-role-P-2547965",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10376","P-2553936","PAPELINO Finesse hartie igienica piersica 10role 3straturi",13.32,"buc","AVAILABLE","Hartie igienica cu parfum de piersica cu 3 straturi, 120 foi ±5%.","https://www.cora.ro/papelino-finesse-hartie-igienica-piersica-10role-3straturi-P-2553936",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10377","P-2642521","Medica batistute hartie 3 straturi tipla 9 x 10 bucati",4.19,"buc","AVAILABLE","Batistute de hartie igienice, in 3 straturi. Compozitie: 100% celuloza.","https://www.cora.ro/medica-batistute-hartie-3-straturi-tipla-9-x-10-bucati-P-2642521",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10378","P-2576190","Emeka prosoape de bucatarie forest 3 straturi 4 role",15.79,"buc","AVAILABLE","Pachetul contine 4 role. 3 straturi","https://www.cora.ro/emeka-prosoape-de-bucatarie-forest-3-straturi-4-role-P-2576190",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10379","P-2612214","Septona Antibacterial Orange Blossom servetele umede 15 bucati",2.89,"buc","AVAILABLE","Servetele umede antibacteriene, cu aroma de portocale, foarte moi.","https://www.cora.ro/septona-antibacterial-orange-blossom-servetele-umede-15-bucati-P-2612214",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10380","P-2659687","Wet Hankies Clean and Refresh Antibacterial servetele umede lamaie 15 bucati",3.09,"buc","AVAILABLE","Servetele umede antibacteriene pentru maini ce contin alcool etilic denaturat si agent antiseptic. Cu un parfum discret de lamaie.","https://www.cora.ro/wet-hankies-clean-and-refresh-antibacterial-servetele-umede-lamaie-15-bucati-P-2659687",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10381","P-2415418","Milde Energy Green hartie igienica 3 straturi 16 role",31.49,"buc","AVAILABLE","Hartie igienica calitativa realizata din 100% celuloza, prevazuta cu 3 straturi, avand 150 de foi.","https://www.cora.ro/milde-energy-green-hartie-igienica-3-straturi-16-role-P-2415418",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10382","P-2420928","Milde Cool Blue hartie igienica 3 straturi 24 role",46.89,"buc","AVAILABLE","Hartie igienica calitativa realizata din 100% celuloza, prevazuta cu 3 straturi, avand 150 de foi.","https://www.cora.ro/milde-cool-blue-hartie-igienica-3-straturi-24-role-P-2420928",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10383","P-2067617","Puff Deluxe batiste 4 straturi 10 bucati",6.09,"buc","AVAILABLE","Batiste realizate din celuloza pura, avand 4 straturi, cu dimensiunea foii de 210 x 210 mm.","https://www.cora.ro/puff-deluxe-batiste-4-straturi-10-bucati-P-2067617",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10384","P-2347418","Fiore Super Soft hartie igienica 2 straturi 8 role",12.59,"buc","AVAILABLE","Hartie igienica parfumata realizata din celuloza pura, albita fara clor, avand 2 straturi si dimensiunea foii de 120 x 98 mm.","https://www.cora.ro/fiore-super-soft-hartie-igienica-2-straturi-8-role-P-2347418",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10385","P-2604908","Papely prosop de bucatarie 1 strat 310 m 1 rola",27.99,"buc","AVAILABLE","Prosoape profesionale albastre din hartie cu 1 strat.","https://www.cora.ro/papely-prosop-de-bucatarie-1-strat-310-m-1-rola-P-2604908",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10386","P-2440296","Puff Super Soft hartie igienca alb 3 straturi 8 role",16.89,"buc","AVAILABLE","Hartie igienica realizata din celuloza pura, albita fara clor, avand 3 straturi si dimensiunea foii de 120 x 98 mm.","https://www.cora.ro/puff-super-soft-hartie-igienca-alb-3-straturi-8-role-P-2440296",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10387","P-2578080","Zewa Softis Protect batiste nazale 4 straturi 10x9 buc",9.39,"buc","AVAILABLE","Zewa Protect contine Aloe Vera si iti rasfata nasul cu un parfum proaspat. Batistele nazale sunt testate dermatologic si sunt delicate cu pielea ta. Servetele puternice, care rezista in masina de spalat.","https://www.cora.ro/zewa-softis-protect-batiste-nazale-4-straturi-10x9-buc-P-2578080",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10388","P-2639168","Pufina servetele faciale 3 straturi 60 bucati",3.19,"buc","AVAILABLE","Servetele faciale realizate din 100% celuloza, prevazute cu 3 straturi, avand 600 de foi cu dimensiunea de 21.5 x 18 cm.","https://www.cora.ro/pufina-servetele-faciale-3-straturi-60-bucati-P-2639168",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10389","P-2480664","Mototol prosop de hartie 150 m",25.49,"buc","AVAILABLE","Rola multifunctionala de prosop de hartie cu 2 straturi si putere mare de absorbtie.","https://www.cora.ro/mototol-prosop-de-hartie-150-m-P-2480664",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10390","P-2420930","Zewa Softis Editie limitata batiste nazale 4 straturi 10x9 buc",9.36,"buc","AVAILABLE","Batiste nazale din 4 straturi de hartie de cea mai buna calitate Zewa, ce asigura delicatete si rezistenta, cu miros floral-fructat, care ofera o senzatie de ingrijire intensa.","https://www.cora.ro/zewa-softis-editie-limitata-batiste-nazale-4-straturi-10x9-buc-P-2420930",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10391","P-2500433","Zewa Wisch and Weg Original role bucatarie 2 straturi 4 role",16.79,"buc","AVAILABLE","Destinate uzului casnic, aceste role in 2 straturi sunt mereu de incredere: absorbante, rezistente la rupere, durabile. In plus, ele sunt decorate pe margine cu un design in doua culori astfel incat pot fi folosite si ca servetele de masa.","https://www.cora.ro/zewa-wisch-and-weg-original-role-bucatarie-2-straturi-4-role-P-2500433",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10392","P-2642520","Happy Batistute 3 straturi 9x10 buc",4.19,"buc","AVAILABLE","Batistute nazale cu 3 straturi. Pachetul contine 10 pachetele.","https://www.cora.ro/happy-batistute-3-straturi-9x10-buc-P-2642520",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10393","P-2573534","Pufina Lux hartie igienica alb 3 straturi 16 role",29.39,"buc","AVAILABLE","Hartie igienica rezistenta si catifelata, de culoare alba. Compozitie: 100% celuloza.","https://www.cora.ro/pufina-lux-hartie-igienica-alb-3-straturi-16-role-P-2573534",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10394","P-2607080","Papelino Finesse hartie igienica 3 straturi 24 role",21.59,"buc","AVAILABLE","Hartie igienica realizata din celuloza pura, avand 3 straturi si dimensiunea foii de 126 x 93 mm.","https://www.cora.ro/papelino-finesse-hartie-igienica-3-straturi-24-role-P-2607080",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10395","P-2629625","Expertto Jumbo prosop bucatarie alb 2 straturi 1 rola 90 m",15.49,"buc","AVAILABLE","Prosop de bucatarie realizat din celuloza pura, avand 2 straturi si lungimea de 90 m.","https://www.cora.ro/expertto-jumbo-prosop-bucatarie-alb-2-straturi-1-rola-90-m-P-2629625",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10396","P-2572501","Papelino Soft prosop de bucatarie 2 straturi 108.01 m",18.09,"buc","AVAILABLE","Prosop de bucatarie realizat din celuloza pura, avand 2 straturi, cu dimensiunea foii de 230 x 220 mm.","https://www.cora.ro/papelino-soft-prosop-de-bucatarie-2-straturi-108-01-m-P-2572501",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10397","P-2586415","WORLD CART Unicorn servetele cub 56 buc",9.99,"buc","AVAILABLE","Batiste de hartie in cutie cub cu 3 straturi, 100% celuloza.","https://www.cora.ro/world-cart-unicorn-servetele-cub-56-buc-P-2586415",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10398","P-2627277","Onda Jumbo monorola hartie 2 straturi 90 m",13.19,"buc","AVAILABLE","Monorola de hartie realizata din celuloza pura, prevazut cu 2 straturi, cu 500 de foi avand dimensiunea de 18 x 19 cm.","https://www.cora.ro/onda-jumbo-monorola-hartie-2-straturi-90-m-P-2627277",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10399","P-2411947","Winny servetele umede 48buc",4.12,"buc","AVAILABLE","Servetele umede adulti","https://www.cora.ro/winny-servetele-umede-48buc-P-2411947",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10400","P-2544866","Elmiplant servetele umede antibacteriene pentru maini 72 bucati",8.69,"buc","AVAILABLE","Curata si reimprospateaza pielea mainilor printr-o atingere a naturii. Sunt imbogatite cu ulei esential de lamaie verde ce imbunatateste tonusul pielii avand efect revitalizant.","https://www.cora.ro/elmiplant-servetele-umede-antibacteriene-pentru-maini-72-bucati-P-2544866",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10401","P-2622236","Cleanic Antibacterial servetele umede 15 bucati",2.79,"buc","AVAILABLE","Servetele umede pentru improspatare, pentru maini si corp cu solutie antibacteriana.","https://www.cora.ro/cleanic-antibacterial-servetele-umede-15-bucati-P-2622236",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10402","P-2154428","Puff Deluxe hartie igienica parfumata 4 straturi 8 role",18.69,"buc","AVAILABLE","Hartie igienica parfumata realizata din celuloza pura, albita fara clor, avand 4 straturi si dimensiunea foii de 120 x 98 mm.","https://www.cora.ro/puff-deluxe-hartie-igienica-parfumata-4-straturi-8-role-P-2154428",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10403","P-2547964","Emeka Paradise hartie igienica 3 straturi 24 role",33.99,"buc","AVAILABLE","Hartie igienica parfumata prevazuta cu 3 straturi, cu 135 de foi cu dimensiunea de 9.1 x 13 cm.","https://www.cora.ro/emeka-paradise-hartie-igienica-3-straturi-24-role-P-2547964",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10404","P-2571466","Seni Trio Scutece Adulti ExtraLarge10buc",49.49,"buc","AVAILABLE","Scutece Premium pentru incontinenta foarte grava, recomandate pentru dimensiuni talie 130-170 cm, 8 picaturi capacitate de absorbtie. AIR - suprafata ce permite pielii sa respire.","https://www.cora.ro/seni-trio-scutece-adulti-extralarge10buc-P-2571466",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10405","P-2574441","Pufina Lux hartie igienica aloe vera 3 straturi 10 role",10.99,"buc","AVAILABLE","Hartie igienica rezistenta si catifelata, cu parfum de aloe vera. Compozitie: 100% celuloza.","https://www.cora.ro/pufina-lux-hartie-igienica-aloe-vera-3-straturi-10-role-P-2574441",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10406","P-2576741","Fiore hartie igienica 2 straturi 16 role",16.49,"buc","AVAILABLE","Hartie igienica realizata din celuloza pura, avand 2 straturi si dimensiunea foii de 120 x 97 mm.","https://www.cora.ro/fiore-hartie-igienica-2-straturi-16-role-P-2576741",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10407","P-2643189","Zewa Servetele umede Classic 10 buc",5.99,"buc","AVAILABLE","Servetele umede revigorante pentru maini si fata, usor parfumate, care nu lasa senzatie lipicioasa.","https://www.cora.ro/zewa-servetele-umede-classic-10-buc-P-2643189",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10408","P-2480662","Mototol prosop de hartie multifunctional 80 m",13.29,"buc","AVAILABLE","Rola de hartie cu 2 straturi si 390 de foi este ajutorul ideal de nelipsit la curatenia casei, in masina sau la birou si in afara ei.","https://www.cora.ro/mototol-prosop-de-hartie-multifunctional-80-m-P-2480662",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10409","P-2586410","WORLD CART hartie igienica Unicorn 4role",15.19,"buc","AVAILABLE","Hartie igienica in 3 straturi","https://www.cora.ro/world-cart-hartie-igienica-unicorn-4role-P-2586410",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10410","P-2623020","Clineo Servetele umede antibacteriene 15 buc",3.19,"buc","AVAILABLE","Datorita formulei speciale pe baza de alcool, servetelele umede antibacteriene asigura o curatare eficienta a mainilor, oferind prospetime fara a provoca iritatii. Efect antibacterian in 30 de secunde de la aplicare. Iritant pentru ochi.","https://www.cora.ro/clineo-servetele-umede-antibacteriene-15-buc-P-2623020",77173,"Casa si familie",77182,"Servetele si hartie igienica"
"10411","P-2505738","Zewa Deluxe Delicate Care hartie igienica 3 straturi 20 role",38.59,"buc","AVAILABLE","Hartie igienica alba neparfumata. Rola groasa si compacta de hartie cu 3 straturi, conferind in egala masura delicatete si rezistenta.","https://www.cora.ro/zewa-deluxe-delicate-care-hartie-igienica-3-straturi-20-role-P-2505738",77173,"Casa si familie",77182,"Servetele si hartie igienica"
