"id","nume","pret","link","descriere","subcategorie","data","magazin"
"P-2689136","Mr. Chimpy chipsuri de mere 30 g","6.59","https://www.cora.ro/mr-chimpy-chipsuri-de-mere-30-g-2689136.html","Chipsuri de mere uscate.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2689137","Mr. Chimpy chipsuri de mere cu scortisoara 30 g","6.59","https://www.cora.ro/mr-chimpy-chipsuri-de-mere-cu-scortisoara-30-g-2689137.html","Chipsuri de mere uscate cu scortisoara.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2689139","Mr. Chimpy chipsuri de mere cu suc capsuni 30 g","4.19","https://www.cora.ro/mr-chimpy-chipsuri-de-mere-cu-suc-capsuni-30-g-2689139.html","Chipsuri de mere uscate cu suc de capsune.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2689138","Mr. Chimpy chipsuri de mere cu piure banana 30 g","4.19","https://www.cora.ro/mr-chimpy-chipsuri-de-mere-cu-piure-banana-30-g-2689138.html","Chipsuri de mere uscate cu piure de banane.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2638618","Alnatura Bio bucati ananas deshidratate 100 g","17.9","https://www.cora.ro/alnatura-bio-bucati-ananas-deshidratate-100-g-2638618.html","Bucati de ananas deshidratate, ecologice.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2638619","Alnatura Bio chipsuri mere deshidratate 70 g","11.39","https://www.cora.ro/alnatura-bio-chipsuri-mere-deshidratate-70-g-2638619.html","Chipsuri din mere deshidratate, ecologice.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2638662","Alnatura Bio stafide deshidratate 500 g","17.25","https://www.cora.ro/alnatura-bio-stafide-deshidratate-500-g-2638662.html","Stafide deshidratate, ecologice.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2552718","Banane rosii la kg","16.49","https://www.cora.ro/banane-rosii-la-kg-2552718.html","Banane.. UM: Kg","Fructe",2022-02-19,"cora"
"P-2476724","Smochine proaspete la bucata","1.99","https://www.cora.ro/smochine-proaspete-la-bucata-2476724.html","Smochine proaspete la bucata.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2437411","Mere pentru placinta 2 kg","5.99","https://www.cora.ro/mere-pentru-placinta-2-kg-2437411.html","Mere pentru placinta.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2486078","Lamai eco 500g","6.99","https://www.cora.ro/lamai-eco-500g-2486078.html","Lamai eco.. UM: Buc","Fructe",2022-02-19,"cora"
"P-1810741","Prune la kg","9.99","https://www.cora.ro/prune-la-kg-1810741.html","Prune la kg.. UM: Kg","Fructe",2022-02-19,"cora"
"P-1815045","Piersici la kg","22.99","https://www.cora.ro/piersici-la-kg-1815045.html","Piersici la kg.. UM: Kg","Fructe",2022-02-19,"cora"
"P-1815011","Caise","24.99","https://www.cora.ro/caise-1815011.html","Caise la kg.. UM: Kg","Fructe",2022-02-19,"cora"
"P-2608132","Baby Banane la kg","12.99","https://www.cora.ro/baby-banane-la-kg-2608132.html","Banane baby, calitatea I.. UM: Kg","Fructe",2022-02-19,"cora"
"P-2623251","Nuca de cocos de baut la bucata","18.49","https://www.cora.ro/nuca-de-cocos-de-baut-la-bucata-2623251.html","Nuca de cocos de baut la buc.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2625866","Portocale pentru suc la kg","1.09","https://www.cora.ro/portocale-pentru-suc-la-kg-2625866.html","Cel mai bun suc de portocale se obtine din portocale proaspat stoarse, fara a adauga nici un fel de alte ingrediente.. UM: Kg","Fructe",2022-02-19,"cora"
"P-2629685","Struguri roze 500g","13.49","https://www.cora.ro/struguri-roze-500g-2629685.html","Struguri roze calitate I, ambalati la casoleta cantitate neta 500 g. Tara origine: Peru.. UM: Buc","Fructe",2022-02-19,"cora"
"P-2635829","Struguri albi 500g","13.49","https://www.cora.ro/struguri-albi-500g-2635829.html","Struguri albi.. UM: Buc","Fructe",2022-02-19,"cora"
"P-1808458","Ardei gras Bianca / kg","16.99","https://www.cora.ro/ardei-gras-bianca-kg-1808458.html","Ardei Gras Bianca la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1808765","Varza rosie / kg","3.49","https://www.cora.ro/varza-rosie-kg-1808765.html","Varza rosie la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1808757","Ardei kapia rosu / kg","11.99","https://www.cora.ro/ardei-kapia-rosu-kg-1808757.html","Ardei kapia rosu la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1793175","Rosii / kg","9.99","https://www.cora.ro/rosii-kg-1793175.html","Rosii la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1808760","Varza alba / kg","3.99","https://www.cora.ro/varza-alba-kg-1808760.html","Varza alba la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1808775","Vinete / kg","17.99","https://www.cora.ro/vinete-kg-1808775.html","NA. UM: Kg","Legume",2022-02-19,"cora"
"P-1808800","Dovlecei / kg","12.99","https://www.cora.ro/dovlecei-kg-1808800.html","Dovlecei la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1809499","Ridichi rosii rotunde / legatura","1.79","https://www.cora.ro/ridichi-rosii-rotunde-legatura-1809499.html","Ridichi rosii rotunde la legatura. UM: Buc","Legume",2022-02-19,"cora"
"P-1809442","Telina radacina / kg","4.49","https://www.cora.ro/telina-radacina-kg-1809442.html","Radacina de telina detine numeroase beneficii printre care se numara si vitaminele C, B1, B2, B6 si B9.. UM: Kg","Legume",2022-02-19,"cora"
"P-2448910","Patrunjel radacina 200 g","3.49","https://www.cora.ro/patrunjel-radacina-200-g-2448910.html","NA. UM: Buc","Legume",2022-02-19,"cora"
"P-2359126","Pastarnac / kg","3.99","https://www.cora.ro/pastarnac-kg-2359126.html","Pastarnac la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1809066","Sfecla rosie / kg","1.99","https://www.cora.ro/sfecla-rosie-kg-1809066.html","NA. UM: Kg","Legume",2022-02-19,"cora"
"P-2473764","Rosii Roma 500 g","7.99","https://www.cora.ro/rosii-roma-500-g-2473764.html","Rosii Roma 500g. UM: Buc","Legume",2022-02-19,"cora"
"P-1808510","Ardei California galben / kg","15.99","https://www.cora.ro/ardei-california-galben-kg-1808510.html","Ardei California galben la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1832230","Cartofi dulci / kg","7.99","https://www.cora.ro/cartofi-dulci-kg-1832230.html","Cartofi dulci la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1926104","Rosii cherry / kg","15.99","https://www.cora.ro/rosii-cherry-kg-1926104.html","Rosii Cherry la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-2086647","Rosii cherry 500 g","8.99","https://www.cora.ro/rosii-cherry-500-g-2086647.html","Rosii cherry proaspete la cutie.. UM: Buc","Legume",2022-02-19,"cora"
"P-1751404","Morcovi punga 1 kg","2.99","https://www.cora.ro/morcovi-punga-1-kg-1751404.html","NA. UM: Buc","Legume",2022-02-19,"cora"
"P-1815524","Ciuperci champignon 1 kg","13.99","https://www.cora.ro/ciuperci-champignon-1-kg-1815524.html","NA. UM: Buc","Legume",2022-02-19,"cora"
"P-2301844","Cartofi pentru fiert sau salata plasa 2.5 kg","9.99","https://www.cora.ro/cartofi-pentru-fiert-sau-salata-plasa-2-5-kg-2301844.html","Cartofi albi pentru fiert sau salata 2.5 kg. UM: Buc","Legume",2022-02-19,"cora"
"P-2312953","Ciuperci champignon pt grill 1 kg","14.99","https://www.cora.ro/ciuperci-champignon-pt-grill-1-kg-2312953.html","Ciuperci proaspete pentru grill. UM: Buc","Legume",2022-02-19,"cora"
"P-2304535","Ciuperci champignon brune 500 g","8.49","https://www.cora.ro/ciuperci-champignon-brune-500-g-2304535.html","Ciuperci champignon brune.. UM: Buc","Legume",2022-02-19,"cora"
"P-2091131","Ciuperci champignon 500 g","7.49","https://www.cora.ro/ciuperci-champignon-500-g-2091131.html","NA. UM: Buc","Legume",2022-02-19,"cora"
"P-2413943","Broccoli / kg","14.99","https://www.cora.ro/broccoli-kg-2413943.html","NA. UM: Kg","Legume",2022-02-19,"cora"
"P-1809330","Praz / kg","5.99","https://www.cora.ro/praz-kg-1809330.html","Praz la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1808735","Ardei iute / kg","14.99","https://www.cora.ro/ardei-iute-kg-1808735.html","Ardei iute la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-2363216","Usturoi / kg","17.99","https://www.cora.ro/usturoi-kg-2363216.html","Usturoi la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1808497","Ardei California rosu / kg","12.99","https://www.cora.ro/ardei-california-rosu-kg-1808497.html","Ardei California rosu la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-2283738","Ceapa galbena plasa 1kg","3.49","https://www.cora.ro/ceapa-galbena-plasa-1kg-2283738.html","Ceapa galbena 1 kg. UM: Buc","Legume",2022-02-19,"cora"
"P-1809637","Gulii","3.99","https://www.cora.ro/gulii-1809637.html","Gulii la kg. UM: Buc","Legume",2022-02-19,"cora"
"P-1810335","Ciuperci pleurotus 500 g","8.99","https://www.cora.ro/ciuperci-pleurotus-500-g-1810335.html","NA. UM: Buc","Legume",2022-02-19,"cora"
"P-2258794","Hribi uscati 50 g","16.99","https://www.cora.ro/hribi-uscati-50-g-2258794.html","Hribi uscati cu grija, pentru a conserva perfect aroma si proprietatile nutritive. Hribii sunt ciuperci salbatice carnoase, cu un continut de apa mare. Au gust usor de alune, cu miros placut si textura cremoasa. Produs 100% natural.. UM: Buc","Legume",2022-02-19,"cora"
"P-2258798","Galbiori uscati 50 g","14.99","https://www.cora.ro/galbiori-uscati-50-g-2258798.html","Galbiori gustosi, uscati cu grija, pentru a conserva perfect aroma si proprietatile nutritive. Mirosul si gustul galbiorilor este asemanator cu cel al caiselor.. UM: Buc","Legume",2022-02-19,"cora"
"P-2301846","Cartofi pentru prajit plasa 2.5 kg","9.99","https://www.cora.ro/cartofi-pentru-prajit-plasa-2-5-kg-2301846.html","NA. UM: Buc","Legume",2022-02-19,"cora"
"P-2301861","Cartofi rosii plasa 5 kg","13.99","https://www.cora.ro/cartofi-rosii-plasa-5-kg-2301861.html","NA. UM: Buc","Legume",2022-02-19,"cora"
"P-2483201","Pirifan amestec de legume 100% deshidratate 200 g","10.09","https://www.cora.ro/pirifan-amestec-de-legume-100-deshidratate-200-g-2483201.html","Amestec de legume deshidratate ce se poate folosi la prepararea supelor, ciorbelor, garniturilor, alte preparate culinare.. UM: Buc","Legume",2022-02-19,"cora"
"P-2347773","Cimbru ghiveci","7.99","https://www.cora.ro/cimbru-ghiveci-2347773.html","Cimbru ghiveci.. UM: Buc","Legume",2022-02-19,"cora"
"P-2367679","Mix ciuperci uscate 50 g","15.99","https://www.cora.ro/mix-ciuperci-uscate-50-g-2367679.html","Ciuperci mixte uscate.. UM: Buc","Legume",2022-02-19,"cora"
"P-2395542","Cartofiori de Covasna-cu marar si usturoi 800g","7.99","https://www.cora.ro/cartofiori-de-covasna-cu-marar-si-usturoi-800g-2395542.html","Cartofi prefierti, preparati cu marar si usturoi. Masa neta a compozitiei solide: minim 750g.. UM: Buc","Legume",2022-02-19,"cora"
"P-2395541","Cartofiori de Covasna - cu rozmarin 800g","7.99","https://www.cora.ro/cartofiori-de-covasna-cu-rozmarin-800g-2395541.html","Cartofi prefierti, preparati cu rozmarin. Produs cu condimente naturale. Masa neta a componentei solide: minim 750g.. UM: Buc","Legume",2022-02-19,"cora"
"P-2395544","Cartofiori de Covasna picanti 800g","7.99","https://www.cora.ro/cartofiori-de-covasna-picanti-800g-2395544.html","Cartofi prefierti picanti. Masa neta a compozitiei solide: minim 750g.. UM: Buc","Legume",2022-02-19,"cora"
"P-2429371","Rosii Roma / kg","9.99","https://www.cora.ro/rosii-roma-kg-2429371.html","Rosii Roma la kg.. UM: Kg","Legume",2022-02-19,"cora"
"P-2433624","GERMALEX GERMENI DE BROCCOLI 50G","5.99","https://www.cora.ro/germalex-germeni-de-broccoli-50g-2433624.html","Fac parte din categoria superalimentelor, au gust proaspat si o savoare deosebita, germenii de brocoli au in continutul lor tot ce are planta matura dar de pana la de 50 de ori continut de enzime si vitamine mai mare.. UM: Buc","Legume",2022-02-19,"cora"
"P-2433625","Germalex germeni mix 50g","4.49","https://www.cora.ro/germalex-germeni-mix-50g-2433625.html","Germalex germeni mix.. UM: Buc","Legume",2022-02-19,"cora"
"P-2433626","GERMALEX LASTARI DE CEAPA ROSIE 50G","5.49","https://www.cora.ro/germalex-lastari-de-ceapa-rosie-50g-2433626.html","Lastari de ceapa rosie.. UM: Buc","Legume",2022-02-19,"cora"
"P-2447329","Ghimbir 200 g","4.49","https://www.cora.ro/ghimbir-200-g-2447329.html","NA. UM: Buc","Legume",2022-02-19,"cora"
"P-2484975","Ardei California verde / kg","14.99","https://www.cora.ro/ardei-california-verde-kg-2484975.html","Ardei verde la kg.. UM: Kg","Legume",2022-02-19,"cora"
"P-2486092","Castraveti ECO/ bucata","7.99","https://www.cora.ro/castraveti-eco-bucata-2486092.html","Castraveti eco 300 g. UM: Buc","Legume",2022-02-19,"cora"
"P-2486113","Ceapa galbena ECO 750 g","7.49","https://www.cora.ro/ceapa-galbena-eco-750-g-2486113.html","Ceapa galbena eco 750 g. UM: Buc","Legume",2022-02-19,"cora"
"P-2486106","Morcovi ECO 500 g","5.99","https://www.cora.ro/morcovi-eco-500-g-2486106.html","Morcovi eco 500 g. UM: Buc","Legume",2022-02-19,"cora"
"P-2518805","Naut / kg","8.99","https://www.cora.ro/naut-kg-2518805.html","Nautul este bogat in fibre si proteine, putand inlocui cu succes carnea. Este o sursa de vitamina B, de acid folic, de minerale magneziu, fosfor, potasiu, calciu, de oligoelemente (oxid de fibre).. UM: Kg","Legume",2022-02-19,"cora"
"P-2523183","GERMENI DE LUCERNA, VARZA ROSIE, BROCOLI","5.49","https://www.cora.ro/germeni-de-lucerna-varza-rosie-brocoli-2523183.html","Seminte germinate de lucerna, varza rosie, brocoli in cantitati variabile.. UM: Buc","Legume",2022-02-19,"cora"
"P-1808807","Dovleac pt placinta / kg","3.99","https://www.cora.ro/dovleac-pt-placinta-kg-1808807.html","Dovleac pentru placinta la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1807446","Ceapa rosie de apa / kg","5.99","https://www.cora.ro/ceapa-rosie-de-apa-kg-1807446.html","Ceapa rosie de apa la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1808758","Dovleac pt copt / kg","2.49","https://www.cora.ro/dovleac-pt-copt-kg-1808758.html","Dovleac pentru copt la kg.. UM: Kg","Legume",2022-02-19,"cora"
"P-1809467","Telina radacina cu frunze/bucata","3.99","https://www.cora.ro/telina-radacina-cu-frunze-bucata-1809467.html","Telina radacina cu frunze la bucata. UM: Buc","Legume",2022-02-19,"cora"
"P-2131236","Ceapa galbena plasa 2 kg","5.99","https://www.cora.ro/ceapa-galbena-plasa-2-kg-2131236.html","Ceapa galbena la plasa de 2Kg.. UM: Buc","Legume",2022-02-19,"cora"
"P-2266334","Ardei iute verde 100g","2.29","https://www.cora.ro/ardei-iute-verde-100g-2266334.html","Calitatea 1. Origine: Romania.. UM: Buc","Legume",2022-02-19,"cora"
"P-2439978","Rosii Cherry Tigrelli 250 g","7.99","https://www.cora.ro/rosii-cherry-tigrelli-250-g-2439978.html","Tara de origine: Spania.. UM: Buc","Legume",2022-02-19,"cora"
"P-2486101","Ardei California verde ECO 500 g","11.99","https://www.cora.ro/ardei-california-verde-eco-500-g-2486101.html","Ardei verde Eco.. UM: Buc","Legume",2022-02-19,"cora"
"P-2510976","Rosii cherry Amestec Delicios 300 g","7.99","https://www.cora.ro/rosii-cherry-amestec-delicios-300-g-2510976.html","Tara de origine: Spania.. UM: Buc","Legume",2022-02-19,"cora"
"P-2544835","Rosii ciorchine Sanmarzano 300 g","19.99","https://www.cora.ro/rosii-ciorchine-sanmarzano-300-g-2544835.html","Rosii ciorchine.. UM: Buc","Legume",2022-02-19,"cora"
"P-2549077","Rosii Roma mix 500g","7.99","https://www.cora.ro/rosii-roma-mix-500g-2549077.html","Rosii mix.. UM: Buc","Legume",2022-02-19,"cora"
"P-2557582","Cartofi ECO 750g","6.49","https://www.cora.ro/cartofi-eco-750g-2557582.html","Cartofi Eco 750g. UM: Buc","Legume",2022-02-19,"cora"
"P-2557589","Ceapa rosie ECO 750g","7.99","https://www.cora.ro/ceapa-rosie-eco-750g-2557589.html","Ceapa rosie eco 750g. UM: Buc","Legume",2022-02-19,"cora"
"P-2561805","Porumb dulce fiert 400 g","8.99","https://www.cora.ro/porumb-dulce-fiert-400-g-2561805.html","Porumb dulce fiert. Produs ambalat in vid.. UM: Buc","Legume",2022-02-19,"cora"
"P-2561807","Sfecla rosie prefiarta 450 g","5.99","https://www.cora.ro/sfecla-rosie-prefiarta-450-g-2561807.html","Sfecla rosie prefiarta. Produs ambalat in vid.. UM: Buc","Legume",2022-02-19,"cora"
"P-2540494","Ghimbir ECO 250g","4.99","https://www.cora.ro/ghimbir-eco-250g-2540494.html","Ghimbir ecologic categoriaI. . UM: Buc","Legume",2022-02-19,"cora"
"P-2585054","Pastarnac 300 g","3.99","https://www.cora.ro/pastarnac-300-g-2585054.html","Pastarnac proaspat.. UM: Buc","Legume",2022-02-19,"cora"
"P-2437476","Ardei gras bianca 500 g","7.99","https://www.cora.ro/ardei-gras-bianca-500-g-2437476.html","Argei grasi sunt de calitate I. Ambalati la casoleta.. UM: Buc","Legume",2022-02-19,"cora"
"P-2437533","Ardei kapia rosu 500 g","7.99","https://www.cora.ro/ardei-kapia-rosu-500-g-2437533.html","Argei kapia rosii sunt de calitate I. Ambalati la casoleta.. UM: Buc","Legume",2022-02-19,"cora"
"P-2617020","Ceapa rosie 450 g","4.99","https://www.cora.ro/ceapa-rosie-450-g-2617020.html","Ceapa rosie de orgine Romania. Ambalata in sac.. UM: Buc","Legume",2022-02-19,"cora"
"P-2623250","Usturoi ECO 150g","5.99","https://www.cora.ro/usturoi-eco-150g-2623250.html","Usturoi de calitate I. Ambalat la plasa. Cantitate 150 g.. UM: Buc","Legume",2022-02-19,"cora"
"P-2626364","Varza alba Julienne 500 g","4.99","https://www.cora.ro/varza-alba-julienne-500-g-2626364.html","Oliveris Varza alba Julienne 500 g. UM: Buc","Legume",2022-02-19,"cora"
"P-2626600","Morcovi punga 500 g","2.49","https://www.cora.ro/morcovi-punga-500-g-2626600.html","Morcovi ambalati in punga, calitate I.. UM: Buc","Legume",2022-02-19,"cora"
"P-2629697","Dovlecei Zucchini ECO 500 g","16.99","https://www.cora.ro/dovlecei-zucchini-eco-500-g-2629697.html","Dovlecei Zucchini, calitatea I.. UM: Buc","Legume",2022-02-19,"cora"
"P-2476193","Rosii Kumato 500 g","9.99","https://www.cora.ro/rosii-kumato-500-g-2476193.html","Rosii Kumato sunt cultivate in pamant, hranite cu apa de izvor, iar polenizarea lor se face pe cale naturala cu ajutorul harnicilor bondari Koppert. Calitatea I.. UM: Buc","Legume",2022-02-19,"cora"
"P-2623230","Ciuperci Brune ECO 250g","10.99","https://www.cora.ro/ciuperci-brune-eco-250g-2623230.html","Ciuperci brune provenite din agricultura ecologica. Origine Olanda.. UM: Buc","Legume",2022-02-19,"cora"
"P-2473765","Rosii Cherry Shaker 250 g","9.99","https://www.cora.ro/rosii-cherry-shaker-250-g-2473765.html","Rosii cherry ambalate la casoleta, cantitate neta 250 g.. UM: Buc","Legume",2022-02-19,"cora"
"P-2576511","Rosii cherry lungi galetusa 500 g","19.99","https://www.cora.ro/rosii-cherry-lungi-galetusa-500-g-2576511.html","Rosii cherry lungi ambalate la casoleta, calitate I, cantitate neta 500 g.. UM: Buc","Legume",2022-02-19,"cora"
"P-2617009","Usturoi romanesc 250 g","4.99","https://www.cora.ro/usturoi-romanesc-250-g-2617009.html","Usturoi proaspat.. UM: Buc","Legume",2022-02-19,"cora"
"P-2660876","Sfecla rosie coapta 500g","7.99","https://www.cora.ro/sfecla-rosie-coapta-500g-2660876.html","Produs natural. Fara conservanti. Sanatos. Gata preparat pentru salate si garnituri.. UM: Buc","Legume",2022-02-19,"cora"
"P-2627803","Dry Fruits Hribi uscati bio 20g","12.29","https://www.cora.ro/dry-fruits-hribi-uscati-bio-20g-2627803.html","Produs autentic romanesc provenit din flora spontana.. UM: Buc","Legume",2022-02-19,"cora"
"P-2571612","Cartofi Dulci ECO 500g","9.99","https://www.cora.ro/cartofi-dulci-eco-500g-2571612.html","Cartofi dulci, calitatea I, proveniti din agricultura ecologica.. UM: Buc","Legume",2022-02-19,"cora"
"P-1815097","Fennel / kg","9.99","https://www.cora.ro/fennel-kg-1815097.html","Fenicul la kg. UM: Kg","Legume",2022-02-19,"cora"
"P-1815535","Andive 500g","8.99","https://www.cora.ro/andive-500g-1815535.html","NA. UM: Buc","Legume",2022-02-19,"cora"
